images_file_name,annotations_id,categories_id,categories_name,bbox_x,bbox_y,bbox_w,bbox_h
K-003483-016262-025469-031885_0_2_0_2_75_000_200.png,4361,25468,아모잘탄정 5/100mg,12,812,385,222
K-003483-016262-025469-031885_0_2_0_2_75_000_200.png,4367,16261,크레스토정 20mg,547,190,235,230
K-003483-016262-025469-031885_0_2_0_2_75_000_200.png,4368,31884,자누메트엑스알서방정 100/1000mg,42,146,422,479
K-003483-016262-025469-031885_0_2_0_2_75_000_200.png,4363,3482,기넥신에프정(은행엽엑스)(수출용),576,811,278,193
K-003483-016262-025469-031885_0_2_0_2_90_000_200.png,4369,31884,자누메트엑스알서방정 100/1000mg,57,179,435,478
K-003483-016262-025469-031885_0_2_0_2_90_000_200.png,4359,25468,아모잘탄정 5/100mg,51,857,373,220
K-003483-016262-025469-034597_0_2_0_2_70_000_200.png,1390,16261,크레스토정 20mg,166,832,249,241
K-003483-016262-025469-034597_0_2_0_2_70_000_200.png,1395,3482,기넥신에프정(은행엽엑스)(수출용),126,271,271,190
K-003483-016262-025469-034597_0_2_0_2_70_000_200.png,1398,25468,아모잘탄정 5/100mg,573,232,377,218
K-003483-016262-025469-034597_0_2_0_2_70_000_200.png,1387,34596,제미메트서방정 50/1000mg,532,677,443,434
K-003483-016262-025469-034597_0_2_0_2_75_000_200.png,1394,3482,기넥신에프정(은행엽엑스)(수출용),576,810,280,195
K-003483-016262-025469-034597_0_2_0_2_75_000_200.png,1392,16261,크레스토정 20mg,546,188,237,229
K-003483-016262-025469-034597_0_2_0_2_75_000_200.png,1388,34596,제미메트서방정 50/1000mg,5,109,440,422
K-003483-016262-025469-034597_0_2_0_2_75_000_200.png,1396,25468,아모잘탄정 5/100mg,12,812,385,221
K-003483-016262-025469-034597_0_2_0_2_90_000_200.png,1397,25468,아모잘탄정 5/100mg,50,857,378,221
K-003483-016262-025469-034597_0_2_0_2_90_000_200.png,1389,34596,제미메트서방정 50/1000mg,12,143,454,414
K-003483-016262-027653-028763_0_2_0_2_70_000_200.png,4225,3482,기넥신에프정(은행엽엑스)(수출용),131,288,277,174
K-003483-016262-027653-028763_0_2_0_2_70_000_200.png,4221,27652,세비카정 10/40mg,671,256,219,199
K-003483-016262-027653-028763_0_2_0_2_70_000_200.png,4220,28762,트라젠타정(리나글립틴),635,841,227,213
K-003483-016262-027653-028763_0_2_0_2_70_000_200.png,4215,16261,크레스토정 20mg,115,847,251,242
K-003483-016262-027653-028763_0_2_0_2_75_000_200.png,4222,27652,세비카정 10/40mg,62,810,225,213
K-003483-016262-027653-028763_0_2_0_2_75_000_200.png,4217,16261,크레스토정 20mg,597,178,235,228
K-003483-016262-027653-028763_0_2_0_2_75_000_200.png,4219,28762,트라젠타정(리나글립틴),122,217,208,200
K-003483-016262-027653-028763_0_2_0_2_75_000_200.png,4224,3482,기넥신에프정(은행엽엑스)(수출용),559,810,289,175
K-003483-016262-027653-028763_0_2_0_2_90_000_200.png,4218,28762,트라젠타정(리나글립틴),142,227,210,202
K-003483-016262-027653-028763_0_2_0_2_90_000_200.png,4226,3482,기넥신에프정(은행엽엑스)(수출용),586,845,288,165
K-003483-016262-027653-030308_0_2_0_2_70_000_200.png,3779,16261,크레스토정 20mg,116,847,249,243
K-003483-016262-027653-030308_0_2_0_2_70_000_200.png,3775,30307,트라젠타듀오정 2.5/850mg,505,752,397,431
K-003483-016262-027653-030308_0_2_0_2_70_000_200.png,3768,27652,세비카정 10/40mg,669,255,225,199
K-003483-016262-027653-030308_0_2_0_2_75_000_200.png,3774,30307,트라젠타듀오정 2.5/850mg,96,64,380,411
K-003483-016262-027653-030308_0_2_0_2_75_000_200.png,3773,3482,기넥신에프정(은행엽엑스)(수출용),559,811,288,176
K-003483-016262-027653-030308_0_2_0_2_75_000_200.png,3769,27652,세비카정 10/40mg,61,810,226,211
K-003483-016262-027653-030308_0_2_0_2_75_000_200.png,3777,16261,크레스토정 20mg,595,178,236,228
K-003483-016262-027653-030308_0_2_0_2_90_000_200.png,3770,27652,세비카정 10/40mg,94,852,223,207
K-003483-016262-027653-030308_0_2_0_2_90_000_200.png,3772,3482,기넥신에프정(은행엽엑스)(수출용),586,845,285,167
K-003483-016262-027653-030308_0_2_0_2_90_000_200.png,3776,30307,트라젠타듀오정 2.5/850mg,108,74,390,424
K-003483-016262-027653-031885_0_2_0_2_70_000_200.png,4054,31884,자누메트엑스알서방정 100/1000mg,555,675,402,525
K-003483-016262-027653-031885_0_2_0_2_70_000_200.png,4048,16261,크레스토정 20mg,117,846,250,242
K-003483-016262-027653-031885_0_2_0_2_75_000_200.png,4051,3482,기넥신에프정(은행엽엑스)(수출용),559,811,286,175
K-003483-016262-027653-031885_0_2_0_2_75_000_200.png,4053,31884,자누메트엑스알서방정 100/1000mg,37,34,384,507
K-003483-016262-027653-031885_0_2_0_2_75_000_200.png,4057,27652,세비카정 10/40mg,62,811,223,212
K-003483-016262-027653-031885_0_2_0_2_75_000_200.png,4047,16261,크레스토정 20mg,595,178,235,228
K-003483-016262-027653-031885_0_2_0_2_90_000_200.png,4056,27652,세비카정 10/40mg,94,852,223,208
K-003483-016262-027653-031885_0_2_0_2_90_000_200.png,4055,31884,자누메트엑스알서방정 100/1000mg,48,57,413,507
K-003483-016262-027653-031885_0_2_0_2_90_000_200.png,4052,3482,기넥신에프정(은행엽엑스)(수출용),586,844,287,166
K-003483-016262-027653-031885_0_2_0_2_90_000_200.png,4049,16261,크레스토정 20mg,625,182,239,233
K-003483-016262-027653-034597_0_2_0_2_70_000_200.png,1701,3482,기넥신에프정(은행엽엑스)(수출용),130,288,278,177
K-003483-016262-027653-034597_0_2_0_2_70_000_200.png,1692,34596,제미메트서방정 50/1000mg,571,624,393,499
K-003483-016262-027653-034597_0_2_0_2_70_000_200.png,1696,27652,세비카정 10/40mg,670,256,222,199
K-003483-016262-027653-034597_0_2_0_2_70_000_200.png,1693,16261,크레스토정 20mg,116,845,251,244
K-003483-016262-027653-034597_0_2_0_2_75_000_200.png,1694,16261,크레스토정 20mg,594,178,236,228
K-003483-016262-027653-034597_0_2_0_2_75_000_200.png,1690,34596,제미메트서방정 50/1000mg,33,96,369,486
K-003483-016262-027653-034597_0_2_0_2_75_000_200.png,1699,3482,기넥신에프정(은행엽엑스)(수출용),560,811,287,175
K-003483-016262-027653-034597_0_2_0_2_75_000_200.png,1698,27652,세비카정 10/40mg,62,809,224,212
K-003483-016262-027653-034597_0_2_0_2_90_000_200.png,1691,34596,제미메트서방정 50/1000mg,47,130,380,482
K-003483-016262-027653-034597_0_2_0_2_90_000_200.png,1700,3482,기넥신에프정(은행엽엑스)(수출용),586,844,288,166
K-003483-016262-027653-034597_0_2_0_2_90_000_200.png,1697,27652,세비카정 10/40mg,95,852,223,208
K-003483-016262-027733-028763_0_2_0_2_70_000_200.png,2693,16261,크레스토정 20mg,151,803,249,242
K-003483-016262-027733-028763_0_2_0_2_70_000_200.png,2696,27732,트윈스타정 40/5mg,565,262,302,267
K-003483-016262-027733-028763_0_2_0_2_70_000_200.png,2688,28762,트라젠타정(리나글립틴),601,823,222,214
K-003483-016262-027733-028763_0_2_0_2_70_000_200.png,2685,3482,기넥신에프정(은행엽엑스)(수출용),122,306,271,200
K-003483-016262-027733-028763_0_2_0_2_75_000_200.png,2686,3482,기넥신에프정(은행엽엑스)(수출용),579,759,276,211
K-003483-016262-027733-028763_0_2_0_2_75_000_200.png,2695,27732,트윈스타정 40/5mg,87,728,321,280
K-003483-016262-027733-028763_0_2_0_2_90_000_200.png,2687,3482,기넥신에프정(은행엽엑스)(수출용),609,791,273,210
K-003483-016262-027733-028763_0_2_0_2_90_000_200.png,2694,27732,트윈스타정 40/5mg,122,767,316,277
K-003483-016262-027733-028763_0_2_0_2_90_000_200.png,2689,28762,트라젠타정(리나글립틴),178,246,212,200
K-003483-016262-027733-028763_0_2_0_2_90_000_200.png,2691,16261,크레스토정 20mg,590,226,245,232
K-003483-016262-027733-030308_0_2_0_2_70_000_200.png,2376,3482,기넥신에프정(은행엽엑스)(수출용),121,306,274,201
K-003483-016262-027733-030308_0_2_0_2_70_000_200.png,2372,27732,트윈스타정 40/5mg,565,261,301,266
K-003483-016262-027733-030308_0_2_0_2_70_000_200.png,2368,30307,트라젠타듀오정 2.5/850mg,504,697,421,399
K-003483-016262-027733-030308_0_2_0_2_75_000_200.png,2369,30307,트라젠타듀오정 2.5/850mg,78,147,393,377
K-003483-016262-027733-030308_0_2_0_2_75_000_200.png,2374,3482,기넥신에프정(은행엽엑스)(수출용),579,758,275,211
K-003483-016262-027733-030308_0_2_0_2_75_000_200.png,2367,16261,크레스토정 20mg,565,219,234,226
K-003483-016262-027733-030308_0_2_0_2_90_000_200.png,2366,16261,크레스토정 20mg,589,226,245,230
K-003483-016262-027733-030308_0_2_0_2_90_000_200.png,2375,3482,기넥신에프정(은행엽엑스)(수출용),606,790,275,208
K-003483-016262-027733-030308_0_2_0_2_90_000_200.png,2373,27732,트윈스타정 40/5mg,123,766,315,275
K-003483-016262-027733-030308_0_2_0_2_90_000_200.png,2370,30307,트라젠타듀오정 2.5/850mg,90,162,408,392
K-003483-016262-027733-031885_0_2_0_2_70_000_200.png,2289,16261,크레스토정 20mg,152,801,248,243
K-003483-016262-027733-031885_0_2_0_2_70_000_200.png,2286,31884,자누메트엑스알서방정 100/1000mg,502,638,453,481
K-003483-016262-027733-031885_0_2_0_2_70_000_200.png,2281,27732,트윈스타정 40/5mg,566,261,300,267
K-003483-016262-027733-031885_0_2_0_2_75_000_200.png,2288,16261,크레스토정 20mg,565,219,235,228
K-003483-016262-027733-031885_0_2_0_2_75_000_200.png,2284,31884,자누메트엑스알서방정 100/1000mg,38,106,440,473
K-003483-016262-027733-034597_0_2_0_2_70_000_200.png,3193,3482,기넥신에프정(은행엽엑스)(수출용),121,306,272,200
K-003483-016262-027733-034597_0_2_0_2_70_000_200.png,3202,16261,크레스토정 20mg,152,802,250,242
K-003483-016262-027733-034597_0_2_0_2_75_000_200.png,3200,27732,트윈스타정 40/5mg,85,728,322,281
K-003483-016262-027733-034597_0_2_0_2_75_000_200.png,3192,3482,기넥신에프정(은행엽엑스)(수출용),578,760,274,210
K-003483-016262-027733-034597_0_2_0_2_75_000_200.png,3201,16261,크레스토정 20mg,563,219,238,227
K-003483-016262-027733-034597_0_2_0_2_75_000_200.png,3196,34596,제미메트서방정 50/1000mg,56,125,444,416
K-003483-016262-027733-034597_0_2_0_2_90_000_200.png,3203,16261,크레스토정 20mg,588,225,244,232
K-003483-016262-027733-034597_0_2_0_2_90_000_200.png,3198,27732,트윈스타정 40/5mg,123,766,316,275
K-003483-016262-027733-034597_0_2_0_2_90_000_200.png,3197,34596,제미메트서방정 50/1000mg,71,159,450,407
K-003483-016262-027733-034597_0_2_0_2_90_000_200.png,3194,3482,기넥신에프정(은행엽엑스)(수출용),608,789,275,213
K-003483-016262-027777-028763_0_2_0_2_70_000_200.png,1299,27776,카나브정 60mg,640,292,175,195
K-003483-016262-027777-028763_0_2_0_2_70_000_200.png,1294,28762,트라젠타정(리나글립틴),624,872,219,212
K-003483-016262-027777-028763_0_2_0_2_70_000_200.png,1288,16261,크레스토정 20mg,135,832,249,245
K-003483-016262-027777-028763_0_2_0_2_70_000_200.png,1291,3482,기넥신에프정(은행엽엑스)(수출용),174,272,262,222
K-003483-016262-027777-028763_0_2_0_2_75_000_200.png,1297,27776,카나브정 60mg,145,777,180,205
K-003483-016262-027777-028763_0_2_0_2_90_000_200.png,1289,16261,크레스토정 20mg,603,192,243,233
K-003483-016262-027777-028763_0_2_0_2_90_000_200.png,1292,3482,기넥신에프정(은행엽엑스)(수출용),565,814,267,221
K-003483-016262-027777-030308_0_2_0_2_70_000_200.png,1071,16261,크레스토정 20mg,136,833,250,246
K-003483-016262-027777-030308_0_2_0_2_70_000_200.png,1076,30307,트라젠타듀오정 2.5/850mg,570,701,399,427
K-003483-016262-027777-030308_0_2_0_2_70_000_200.png,1080,27776,카나브정 60mg,640,292,175,196
K-003483-016262-027777-030308_0_2_0_2_75_000_200.png,1070,16261,크레스토정 20mg,577,190,237,225
K-003483-016262-027777-030308_0_2_0_2_75_000_200.png,1075,3482,기넥신에프정(은행엽엑스)(수출용),538,780,265,226
K-003483-016262-027777-030308_0_2_0_2_75_000_200.png,1079,27776,카나브정 60mg,144,777,180,205
K-003483-016262-027777-030308_0_2_0_2_90_000_200.png,1078,30307,트라젠타듀오정 2.5/850mg,42,132,391,415
K-003483-016262-027777-030308_0_2_0_2_90_000_200.png,1081,27776,카나브정 60mg,177,814,175,198
K-003483-016262-027777-031885_0_2_0_2_70_000_200.png,1225,16261,크레스토정 20mg,138,832,249,246
K-003483-016262-027777-031885_0_2_0_2_70_000_200.png,1216,27776,카나브정 60mg,640,292,174,196
K-003483-016262-027777-031885_0_2_0_2_75_000_200.png,1227,16261,크레스토정 20mg,577,188,236,229
K-003483-016262-027777-031885_0_2_0_2_75_000_200.png,1224,31884,자누메트엑스알서방정 100/1000mg,81,16,392,500
K-003483-016262-027777-031885_0_2_0_2_75_000_200.png,1217,27776,카나브정 60mg,144,776,179,205
K-003483-016262-027777-031885_0_2_0_2_75_000_200.png,1219,3482,기넥신에프정(은행엽엑스)(수출용),538,779,264,228
K-003483-016262-027777-031885_0_2_0_2_90_000_200.png,1220,3482,기넥신에프정(은행엽엑스)(수출용),567,816,262,219
K-003483-016262-027777-031885_0_2_0_2_90_000_200.png,1226,16261,크레스토정 20mg,604,191,241,234
K-003483-016262-027777-034597_0_2_0_2_70_000_200.png,4762,3482,기넥신에프정(은행엽엑스)(수출용),172,272,265,224
K-003483-016262-027777-034597_0_2_0_2_70_000_200.png,4758,27776,카나브정 60mg,640,291,176,197
K-003483-016262-027777-034597_0_2_0_2_70_000_200.png,4754,16261,크레스토정 20mg,135,831,252,247
K-003483-016262-027777-034597_0_2_0_2_75_000_200.png,4755,34596,제미메트서방정 50/1000mg,56,79,395,464
K-003483-016262-027777-034597_0_2_0_2_75_000_200.png,4759,27776,카나브정 60mg,144,778,180,206
K-003483-016262-027777-034597_0_2_0_2_75_000_200.png,4763,3482,기넥신에프정(은행엽엑스)(수출용),538,778,266,228
K-003483-016262-027777-034597_0_2_0_2_90_000_200.png,4753,16261,크레스토정 20mg,603,192,244,233
K-003483-016262-027777-034597_0_2_0_2_90_000_200.png,4761,3482,기넥신에프정(은행엽엑스)(수출용),565,814,266,222
K-003483-016262-027777-034597_0_2_0_2_90_000_200.png,4756,34596,제미메트서방정 50/1000mg,74,108,398,461
K-003483-016262-027777-034597_0_2_0_2_90_000_200.png,4760,27776,카나브정 60mg,176,813,177,201
K-003483-019861-020238-022347_0_2_0_2_70_000_200.png,852,20237,플라빅스정 75mg,113,856,228,226
K-003483-019861-020238-022347_0_2_0_2_70_000_200.png,855,19860,노바스크정 5mg,638,278,219,171
K-003483-019861-020238-022347_0_2_0_2_70_000_200.png,858,22346,자누비아정 50mg,675,840,217,208
K-003483-019861-020238-022347_0_2_0_2_70_000_200.png,860,3482,기넥신에프정(은행엽엑스)(수출용),151,219,246,221
K-003483-019861-020238-022347_0_2_0_2_75_000_200.png,853,20237,플라빅스정 75mg,615,185,221,214
K-003483-019861-020238-022347_0_2_0_2_75_000_200.png,856,19860,노바스크정 5mg,91,827,228,177
K-003483-019861-020238-022347_0_2_0_2_75_000_200.png,861,3482,기넥신에프정(은행엽엑스)(수출용),572,838,263,229
K-003483-019861-020238-022347_0_2_0_2_75_000_200.png,859,22346,자누비아정 50mg,93,221,200,194
K-003483-019861-020238-022347_0_2_0_2_90_000_200.png,851,20237,플라빅스정 75mg,643,188,227,218
K-003483-019861-020238-022347_0_2_0_2_90_000_200.png,854,19860,노바스크정 5mg,126,865,220,169
K-003483-019861-020238-022347_0_2_0_2_90_000_200.png,862,3482,기넥신에프정(은행엽엑스)(수출용),600,869,260,231
K-003483-019861-020238-025367_0_2_0_2_70_000_200.png,3579,20237,플라빅스정 75mg,115,857,227,225
K-003483-019861-020238-025367_0_2_0_2_70_000_200.png,3578,25366,자누메트정 50/850mg,629,646,327,520
K-003483-019861-020238-025367_0_2_0_2_70_000_200.png,3583,19860,노바스크정 5mg,638,277,220,171
K-003483-019861-020238-025367_0_2_0_2_75_000_200.png,3576,25366,자누메트정 50/850mg,42,93,297,488
K-003483-019861-020238-025367_0_2_0_2_75_000_200.png,3580,20237,플라빅스정 75mg,615,186,221,212
K-003483-019861-020238-025367_0_2_0_2_75_000_200.png,3584,19860,노바스크정 5mg,91,828,228,176
K-003483-019861-020238-025367_0_2_0_2_75_000_200.png,3586,3482,기넥신에프정(은행엽엑스)(수출용),573,838,261,227
K-003483-019861-020238-025367_0_2_0_2_90_000_200.png,3585,3482,기넥신에프정(은행엽엑스)(수출용),599,867,261,230
K-003483-019861-020238-025367_0_2_0_2_90_000_200.png,3577,25366,자누메트정 50/850mg,63,107,304,501
K-003483-019861-020238-025367_0_2_0_2_90_000_200.png,3581,20237,플라빅스정 75mg,642,189,228,217
K-003483-019861-020238-025367_0_2_0_2_90_000_200.png,3582,19860,노바스크정 5mg,126,864,223,169
K-003483-019861-020238-028763_0_2_0_2_70_000_200.png,3037,19860,노바스크정 5mg,639,276,219,170
K-003483-019861-020238-028763_0_2_0_2_70_000_200.png,3035,20237,플라빅스정 75mg,112,856,229,226
K-003483-019861-020238-028763_0_2_0_2_70_000_200.png,3043,3482,기넥신에프정(은행엽엑스)(수출용),151,218,247,221
K-003483-019861-020238-028763_0_2_0_2_70_000_200.png,3039,28762,트라젠타정(리나글립틴),603,886,227,214
K-003483-019861-020238-028763_0_2_0_2_75_000_200.png,3044,3482,기넥신에프정(은행엽엑스)(수출용),572,838,262,229
K-003483-019861-020238-028763_0_2_0_2_75_000_200.png,3038,19860,노바스크정 5mg,92,827,226,177
K-003483-019861-020238-028763_0_2_0_2_75_000_200.png,3040,28762,트라젠타정(리나글립틴),151,174,210,196
K-003483-019861-020238-028763_0_2_0_2_75_000_200.png,3034,20237,플라빅스정 75mg,615,185,220,213
K-003483-019861-020238-028763_0_2_0_2_90_000_200.png,3041,28762,트라젠타정(리나글립틴),169,179,214,200
K-003483-019861-020238-028763_0_2_0_2_90_000_200.png,3042,3482,기넥신에프정(은행엽엑스)(수출용),600,867,262,231
K-003483-019861-020238-030308_0_2_0_2_70_000_200.png,3420,20237,플라빅스정 75mg,114,857,227,226
K-003483-019861-020238-030308_0_2_0_2_70_000_200.png,3428,30307,트라젠타듀오정 2.5/850mg,607,636,304,477
K-003483-019861-020238-030308_0_2_0_2_70_000_200.png,3425,3482,기넥신에프정(은행엽엑스)(수출용),150,219,248,222
K-003483-019861-020238-030308_0_2_0_2_70_000_200.png,3418,19860,노바스크정 5mg,638,278,220,171
K-003483-019861-020238-030308_0_2_0_2_75_000_200.png,3419,19860,노바스크정 5mg,91,827,227,177
K-003483-019861-020238-030308_0_2_0_2_75_000_200.png,3427,30307,트라젠타듀오정 2.5/850mg,77,133,292,451
K-003483-019861-020238-030308_0_2_0_2_75_000_200.png,3421,20237,플라빅스정 75mg,615,186,222,213
K-003483-019861-020238-030308_0_2_0_2_75_000_200.png,3424,3482,기넥신에프정(은행엽엑스)(수출용),573,838,261,229
K-003483-019861-020238-030308_0_2_0_2_90_000_200.png,3423,3482,기넥신에프정(은행엽엑스)(수출용),601,867,259,230
K-003483-019861-020238-030308_0_2_0_2_90_000_200.png,3417,19860,노바스크정 5mg,126,866,221,167
K-003483-019861-020238-030308_0_2_0_2_90_000_200.png,3422,20237,플라빅스정 75mg,643,189,228,217
K-003483-019861-020238-030308_0_2_0_2_90_000_200.png,3426,30307,트라젠타듀오정 2.5/850mg,92,148,306,464
K-003483-019861-020238-031885_0_2_0_2_70_000_200.png,2992,20237,플라빅스정 75mg,115,57,227,226
K-003483-019861-020238-031885_0_2_0_2_70_000_200.png,2996,31884,자누메트엑스알서방정 100/1000mg,534,653,348,513
K-003483-019861-020238-031885_0_2_0_2_70_000_200.png,2997,3482,기넥신에프정(은행엽엑스)(수출용),152,220,246,220
K-003483-019861-020238-031885_0_2_0_2_75_000_200.png,2991,20237,플라빅스정 75mg,615,186,220,213
K-003483-019861-020238-031885_0_2_0_2_75_000_200.png,2998,3482,기넥신에프정(은행엽엑스)(수출용),573,837,262,231
K-003483-019861-020238-031885_0_2_0_2_75_000_200.png,2995,31884,자누메트엑스알서방정 100/1000mg,97,59,338,497
K-003483-019861-020238-031885_0_2_0_2_90_000_200.png,2990,19860,노바스크정 5mg,127,865,222,167
K-003483-019861-020238-031885_0_2_0_2_90_000_200.png,2999,3482,기넥신에프정(은행엽엑스)(수출용),601,867,259,229
K-003483-019861-020238-031885_0_2_0_2_90_000_200.png,2993,20237,플라빅스정 75mg,644,188,227,217
K-003483-019861-020238-031885_0_2_0_2_90_000_200.png,2994,31884,자누메트엑스알서방정 100/1000mg,117,84,340,498
K-003483-019861-022347-029667_0_2_0_2_70_000_200.png,2670,22346,자누비아정 50mg,664,869,213,209
K-003483-019861-022347-029667_0_2_0_2_70_000_200.png,2662,29666,리바로정 4mg,117,839,233,226
K-003483-019861-022347-029667_0_2_0_2_70_000_200.png,2664,3482,기넥신에프정(은행엽엑스)(수출용),161,213,244,223
K-003483-019861-022347-029667_0_2_0_2_70_000_200.png,2669,19860,노바스크정 5mg,644,278,226,168
K-003483-019861-022347-029667_0_2_0_2_75_000_200.png,2661,29666,리바로정 4mg,608,199,222,215
K-003483-019861-022347-029667_0_2_0_2_75_000_200.png,2671,22346,자누비아정 50mg,105,193,202,195
K-003483-019861-022347-029667_0_2_0_2_75_000_200.png,2666,3482,기넥신에프정(은행엽엑스)(수출용),565,843,264,232
K-003483-019861-022347-029667_0_2_0_2_75_000_200.png,2668,19860,노바스크정 5mg,84,825,225,177
K-003483-019861-022347-029667_0_2_0_2_90_000_200.png,2667,19860,노바스크정 5mg,118,863,222,170
K-003483-019861-022347-029667_0_2_0_2_90_000_200.png,2665,3482,기넥신에프정(은행엽엑스)(수출용),593,827,259,233
K-003483-019861-022347-029667_0_2_0_2_90_000_200.png,2672,22346,자누비아정 50mg,120,200,208,198
K-003483-019861-022347-035206_0_2_0_2_70_000_200.png,5247,3482,기넥신에프정(은행엽엑스)(수출용),152,220,245,221
K-003483-019861-022347-035206_0_2_0_2_70_000_200.png,5253,35205,아토젯정 10/40mg,110,777,300,392
K-003483-019861-022347-035206_0_2_0_2_70_000_200.png,5244,22346,자누비아정 50mg,623,868,212,210
K-003483-019861-022347-035206_0_2_0_2_75_000_200.png,5246,22346,자누비아정 50mg,145,193,200,196
K-003483-019861-022347-035206_0_2_0_2_75_000_200.png,5254,35205,아토젯정 10/40mg,558,90,277,368
K-003483-019861-022347-035206_0_2_0_2_75_000_200.png,5250,19860,노바스크정 5mg,90,827,229,177
K-003483-019861-022347-035206_0_2_0_2_75_000_200.png,5249,3482,기넥신에프정(은행엽엑스)(수출용),573,838,263,230
K-003483-019861-022347-035206_0_2_0_2_90_000_200.png,5245,22346,자누비아정 50mg,161,200,206,198
K-003483-019861-022347-035206_0_2_0_2_90_000_200.png,5248,3482,기넥신에프정(은행엽엑스)(수출용),600,869,262,230
K-003483-019861-022347-035206_0_2_0_2_90_000_200.png,5255,35205,아토젯정 10/40mg,585,99,286,377
K-003483-019861-022347-036637_0_2_0_2_70_000_200.png,3752,36636,로수젯정10/5밀리그램,96,907,276,167
K-003483-019861-022347-036637_0_2_0_2_70_000_200.png,3754,3482,기넥신에프정(은행엽엑스)(수출용),153,219,246,222
K-003483-019861-022347-036637_0_2_0_2_70_000_200.png,3748,22346,자누비아정 50mg,628,885,212,211
K-003483-019861-022347-036637_0_2_0_2_75_000_200.png,3751,36636,로수젯정10/5밀리그램,591,193,261,155
K-003483-019861-022347-036637_0_2_0_2_75_000_200.png,3749,22346,자누비아정 50mg,144,177,202,196
K-003483-019861-022347-036637_0_2_0_2_75_000_200.png,3745,19860,노바스크정 5mg,89,827,226,178
K-003483-019861-022347-036637_0_2_0_2_90_000_200.png,3753,3482,기넥신에프정(은행엽엑스)(수출용),599,869,261,232
K-003483-019861-022347-036637_0_2_0_2_90_000_200.png,3747,22346,자누비아정 50mg,157,183,209,197
K-003483-019861-022347-036637_0_2_0_2_90_000_200.png,3750,36636,로수젯정10/5밀리그램,618,201,268,150
K-003483-019861-025367-029667_0_2_0_2_70_000_200.png,3056,25366,자누메트정 50/850mg,614,712,318,517
K-003483-019861-025367-029667_0_2_0_2_70_000_200.png,3057,29666,리바로정 4mg,118,839,233,228
K-003483-019861-025367-029667_0_2_0_2_75_000_200.png,3058,29666,리바로정 4mg,609,198,220,216
K-003483-019861-025367-029667_0_2_0_2_75_000_200.png,3055,25366,자누메트정 50/850mg,62,31,293,488
K-003483-019861-025367-029667_0_2_0_2_75_000_200.png,3061,3482,기넥신에프정(은행엽엑스)(수출용),565,841,266,232
K-003483-019861-025367-029667_0_2_0_2_75_000_200.png,3065,19860,노바스크정 5mg,85,825,226,178
K-003483-019861-025367-029667_0_2_0_2_90_000_200.png,3062,3482,기넥신에프정(은행엽엑스)(수출용),593,871,260,232
K-003483-019861-025367-029667_0_2_0_2_90_000_200.png,3063,19860,노바스크정 5mg,119,864,222,170
K-003483-019861-025367-029667_0_2_0_2_90_000_200.png,3054,25366,자누메트정 50/850mg,75,36,308,506
K-003483-019861-025367-029667_0_2_0_2_90_000_200.png,3059,29666,리바로정 4mg,63,203,224,219
K-003483-019861-025367-035206_0_2_0_2_70_000_200.png,410,35205,아토젯정 10/40mg,105,777,306,391
K-003483-019861-025367-035206_0_2_0_2_70_000_200.png,407,19860,노바스크정 5mg,638,279,220,170
K-003483-019861-025367-035206_0_2_0_2_70_000_200.png,403,3482,기넥신에프정(은행엽엑스)(수출용),151,219,245,221
K-003483-019861-025367-035206_0_2_0_2_75_000_200.png,414,25366,자누메트정 50/850mg,28,42,373,467
K-003483-019861-025367-035206_0_2_0_2_75_000_200.png,405,3482,기넥신에프정(은행엽엑스)(수출용),572,838,263,228
K-003483-019861-025367-035206_0_2_0_2_75_000_200.png,406,19860,노바스크정 5mg,91,827,229,177
K-003483-019861-025367-035206_0_2_0_2_75_000_200.png,409,35205,아토젯정 10/40mg,556,87,280,372
K-003483-019861-025367-035206_0_2_0_2_90_000_200.png,404,3482,기넥신에프정(은행엽엑스)(수출용),600,868,260,230
K-003483-019861-025367-035206_0_2_0_2_90_000_200.png,408,19860,노바스크정 5mg,127,866,220,169
K-003483-019861-025367-035206_0_2_0_2_90_000_200.png,413,25366,자누메트정 50/850mg,45,50,381,483
K-003483-019861-025367-036637_0_2_0_2_70_000_200.png,1930,3482,기넥신에프정(은행엽엑스)(수출용),153,220,246,220
K-003483-019861-025367-036637_0_2_0_2_70_000_200.png,1934,25366,자누메트정 50/850mg,575,744,391,496
K-003483-019861-025367-036637_0_2_0_2_75_000_200.png,1929,36636,로수젯정10/5밀리그램,593,193,257,156
K-003483-019861-025367-036637_0_2_0_2_75_000_200.png,1933,25366,자누메트정 50/850mg,29,17,377,468
K-003483-019861-025367-036637_0_2_0_2_75_000_200.png,1931,3482,기넥신에프정(은행엽엑스)(수출용),571,840,262,229
K-003483-019861-025367-036637_0_2_0_2_75_000_200.png,1938,19860,노바스크정 5mg,89,827,228,177
K-003483-019861-025367-036637_0_2_0_2_90_000_200.png,1936,19860,노바스크정 5mg,124,864,221,170
K-003483-019861-025367-036637_0_2_0_2_90_000_200.png,1935,25366,자누메트정 50/850mg,41,28,389,479
K-003483-019861-025367-036637_0_2_0_2_90_000_200.png,1928,36636,로수젯정10/5밀리그램,619,201,266,150
K-003483-019861-025367-036637_0_2_0_2_90_000_200.png,1932,3482,기넥신에프정(은행엽엑스)(수출용),598,867,260,233
